frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
474,15.8,1,595.221977,324.213855,481.522064,337.823399,538.372021,331.018627,2.876705,1.424614,-1.884751,1.835206,0.495977,1.62991
475,15.833333,1,596.41037,325.880397,482.474136,339.082546,539.442253,332.481472,2.872035,1.24669,-1.910589,1.809387,0.480723,1.528038
476,15.866667,1,597.153025,326.691293,483.178997,340.023331,540.166011,333.357312,2.876865,1.420045,-1.927285,1.747104,0.47479,1.583575
477,15.9,1,596.989632,326.619726,482.207975,339.316644,539.598804,332.968185,2.816647,1.448097,-2.007945,1.835311,0.404351,1.641704
478,15.933333,1,597.481899,326.553749,482.495937,338.907371,539.988918,332.73056,2.813255,1.475987,-2.001108,1.828852,0.406073,1.652419
479,15.966667,1,595.783205,325.924514,481.124172,338.189097,538.453689,332.056805,2.774444,1.842292,-2.020147,1.775017,0.377148,1.808655
480,16.0,1,593.487349,323.952634,478.958178,336.985713,536.222763,330.469174,2.774028,1.782188,-2.03993,1.768976,0.367049,1.775582
481,16.033333,1,592.258406,324.859484,478.163128,337.811007,535.210767,331.335246,2.799487,1.587152,-1.960674,1.330215,0.419406,1.458684
482,16.066667,1,590.948439,324.730909,476.804934,337.917507,533.876686,331.324208,2.801406,1.881534,-1.961981,1.495838,0.419712,1.688686
483,16.1,1,589.01823,323.783929,475.446119,337.589929,532.232175,330.686929,2.766522,1.80168,-2.003666,1.735978,0.381428,1.768829
484,16.133333,1,586.327343,323.561509,472.635527,337.552518,529.481435,330.557013,2.760843,1.90496,-2.038252,1.554786,0.361296,1.729873
485,16.166667,1,584.105139,322.191598,470.898609,336.845439,527.501874,329.518518,2.774909,1.70628,-2.030015,1.664379,0.372447,1.68533
486,16.2,1,584.502926,323.495312,470.696878,338.088616,527.599902,330.791964,2.811785,1.70168,-1.915211,1.338266,0.448287,1.519973
487,16.233333,1,585.847683,324.250107,472.226362,338.849505,529.037023,331.549806,2.810146,1.52244,-1.918368,1.792523,0.445889,1.657481
488,16.266667,1,590.795221,324.487633,480.128098,337.742139,535.461659,331.114886,2.856516,1.368854,-1.836397,2.400223,0.510059,1.884538
489,16.3,1,593.81176,324.155817,482.784348,336.988068,538.298054,330.571943,2.874732,1.531281,-1.78004,2.179026,0.547346,1.855153
490,16.333333,1,596.656408,323.786745,485.585299,336.238879,541.120853,330.012812,2.806096,1.564101,-1.766457,2.01972,0.51982,1.791911
491,16.366667,1,599.429417,323.315358,488.008289,335.656437,543.718853,329.485897,2.77326,1.433381,-1.768202,2.120426,0.502529,1.776903
492,16.4,1,600.645943,323.465856,488.492336,335.42147,544.569139,329.443663,2.831275,1.314648,-1.854875,1.992832,0.4882,1.65374
493,16.433333,1,601.43671,323.877608,489.23789,334.964921,545.3373,329.421264,2.848574,1.309955,-1.841379,1.939398,0.503598,1.624676
494,16.466667,1,602.573004,323.176129,490.324192,334.379663,546.448598,328.777896,2.872127,1.340071,-1.822934,2.080699,0.524597,1.710385
495,16.5,1,602.494707,323.862469,490.181055,334.181523,546.337881,329.021996,2.854303,1.327946,-1.808502,1.823709,0.5229,1.575827
496,16.533333,1,602.961264,322.981423,489.860754,333.981317,546.411009,328.48137,2.860015,1.397151,-1.825343,2.085121,0.517336,1.741136
497,16.566667,1,602.814007,323.352538,489.625664,334.333904,546.219835,328.843221,2.879518,1.275994,-1.782929,1.983247,0.548295,1.62962
498,16.6,1,603.165083,322.667411,489.360056,334.485047,546.262569,328.576229,2.913082,1.144728,-1.775576,2.370171,0.568753,1.75745
499,16.633333,1,598.642406,322.966257,484.748297,335.240797,541.695352,329.103527,2.797055,1.594172,-1.909923,2.062833,0.443566,1.828503
500,16.666667,1,594.40362,322.478326,480.905933,335.443191,537.654777,328.960758,2.784098,1.956703,-1.920282,1.401863,0.431908,1.679283
501,16.7,1,593.756466,322.005646,479.886341,335.106193,536.821404,328.555919,2.78153,1.763141,-1.933526,1.678088,0.424002,1.720615
502,16.733333,1,592.761869,321.852985,479.418879,335.341374,536.090374,328.59718,2.797828,1.704571,-1.928541,1.659646,0.434643,1.682109
503,16.766667,1,592.126131,321.963256,478.249264,335.353546,535.187697,328.658401,2.796537,1.775699,-1.916587,1.53121,0.439975,1.653455
504,16.8,1,591.878853,321.939674,478.510857,335.357682,535.194855,328.648678,2.802879,1.490039,-1.931595,1.680043,0.435642,1.585041
505,16.833333,1,592.400732,322.175038,478.720379,335.340548,535.560555,328.757793,2.80948,1.541587,-1.893786,1.514821,0.457847,1.528204
506,16.866667,1,592.537432,321.693276,478.807278,334.946258,535.672355,328.319767,2.792509,1.50893,-1.911816,1.341611,0.440347,1.42527
507,16.9,1,593.287115,321.539472,480.453396,334.433398,536.870255,327.986435,2.818522,1.452948,-1.883511,1.561753,0.467506,1.507351
508,16.933333,1,594.347467,321.434619,480.687304,333.976323,537.517385,327.705471,2.793872,1.697065,-1.900606,1.382365,0.446633,1.539715
509,16.966667,1,595.204077,321.827429,481.891108,334.568528,538.547592,328.197978,2.817396,1.53573,-1.875454,1.338646,0.470971,1.437188
510,17.0,1,596.973076,322.902335,483.965302,334.823906,540.469189,328.863121,2.803191,1.700509,-1.898162,1.371561,0.452514,1.536035
511,17.033333,1,601.74222,323.184536,488.766651,334.042992,545.254436,328.613764,2.86325,1.406496,-1.836956,1.883488,0.513147,1.644992
512,17.066667,1,606.22016,322.761557,493.583784,332.446665,549.901972,327.604111,2.933458,1.339792,-1.852244,2.158006,0.540607,1.748899
513,17.1,1,607.440424,322.584279,494.940662,331.899633,551.190543,327.241956,2.925406,1.463554,-1.840517,2.061217,0.542444,1.762385
514,17.133333,1,608.825312,322.941914,495.726833,332.060062,552.276073,327.500988,2.921279,1.568817,-1.817342,2.164342,0.551969,1.86658
515,17.166667,1,609.602718,323.747542,495.815926,332.565572,552.709322,328.156557,2.914664,1.641192,-1.85504,2.173523,0.529812,1.907358
516,17.2,1,610.369081,324.440555,495.964041,333.051905,553.166561,328.74623,2.914679,1.493353,-1.866152,2.414652,0.524264,1.954002
517,17.233333,1,609.670134,324.532925,496.209211,333.215713,552.939672,328.874319,2.933811,1.583252,-1.84976,1.879637,0.542026,1.731445
518,17.266667,1,609.75708,324.760119,496.243277,333.477845,553.000178,329.118982,2.907601,1.560935,-1.85988,1.852088,0.523861,1.706512
519,17.3,1,609.480982,325.026526,495.310602,333.745733,552.395792,329.38613,2.905073,1.482317,-1.846038,2.248469,0.529518,1.865393
520,17.333333,1,608.791218,325.387557,495.679474,334.247854,552.235346,329.817705,2.847514,1.545059,-1.882311,1.882604,0.482601,1.713831
521,17.366667,1,610.243578,325.857459,497.549429,334.257478,553.896503,330.057468,2.823489,1.373214,-1.83959,1.98437,0.491949,1.678792
522,17.4,1,611.308947,326.273169,498.515663,334.159405,554.912305,330.216287,2.800113,1.56748,-1.830142,2.198802,0.484985,1.883141
523,17.433333,1,611.927681,325.815445,500.02347,333.851461,555.975575,329.833453,2.760896,1.573645,-1.825364,2.202953,0.467766,1.888299
524,17.466667,1,614.076147,325.124373,501.548719,332.850981,557.812433,328.987677,2.776583,1.519988,-1.787,2.326509,0.494791,1.923249
525,17.5,1,614.784184,324.935921,501.892338,332.031904,558.338261,328.483913,2.818402,1.626565,-1.835364,2.143987,0.491519,1.885276
526,17.533333,1,613.530941,324.347992,501.116819,331.660418,557.32388,328.004205,2.753752,1.752643,-1.845197,1.984812,0.454278,1.868727
527,17.566667,1,608.50482,323.613153,494.728947,331.792957,551.616883,327.703055,2.783636,1.858721,-1.962843,1.528848,0.410397,1.693784
528,17.6,1,606.240711,323.543785,492.197113,332.237366,549.218912,327.890576,2.7942,1.805866,-1.98258,1.531248,0.40581,1.668557
529,17.633333,1,603.273783,323.441572,489.300461,332.954471,546.287122,328.198021,2.74594,1.802453,-1.97715,1.697685,0.384395,1.750069
530,17.666667,1,601.148109,324.008768,487.120314,333.530384,544.134212,328.769576,2.796679,1.777495,-1.921221,1.331908,0.437729,1.554701
531,17.7,1,599.148922,324.243128,484.082155,334.340154,541.615539,329.291641,2.724924,1.841884,-2.012398,1.79683,0.356263,1.819357
532,17.733333,1,597.142267,324.104109,483.157911,334.694533,540.150089,329.399321,2.786429,1.803094,-1.949651,1.55627,0.418389,1.679682
533,17.766667,1,596.937017,324.6222,482.777967,335.231468,539.857492,329.926834,2.79895,1.850696,-1.918883,1.353267,0.440033,1.601982
534,17.8,1,596.845951,324.954101,482.563648,336.342959,539.7048,330.64853,2.806485,1.643312,-1.909258,1.289026,0.448614,1.466169
535,17.833333,1,596.221027,324.73334,481.788921,336.312039,539.004974,330.522689,2.80493,1.719651,-1.987371,1.401434,0.40878,1.560543
536,17.866667,1,596.290722,325.022369,481.655216,336.62266,538.972969,330.822515,2.79192,1.763628,-1.984529,1.348041,0.403696,1.555834
537,17.9,1,596.932878,325.920185,483.32489,336.833471,540.128884,331.376828,2.827484,1.66926,-1.944511,1.489959,0.441487,1.57961
538,17.933333,1,596.414976,325.790237,482.315969,336.961262,539.365473,331.37575,2.751961,1.858531,-2.005211,1.197427,0.373375,1.527979
539,17.966667,1,597.319221,326.104952,483.25655,336.908423,540.287886,331.506687,2.827399,1.629515,-1.975951,1.429233,0.425724,1.529374
540,18.0,1,598.264904,326.354107,484.070377,337.08812,541.167641,331.721114,2.801551,1.736547,-1.970527,1.47142,0.415512,1.603984
