frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
4102,136.733333,1,662.586365,330.124843,567.829409,326.869612,615.207887,328.497227,2.892352,1.637519,-1.846363,1.480448,0.522995,1.558984
4103,136.766667,1,663.103695,330.362921,567.802582,327.107524,615.453138,328.735222,2.884411,1.736735,-1.875244,1.437288,0.504583,1.587011
4104,136.8,1,663.708992,330.656097,568.926086,326.986191,616.317539,328.821144,2.886615,1.741572,-1.865006,1.550866,0.510805,1.646219
4105,136.833333,1,663.986092,331.026553,568.81465,327.059823,616.400371,329.043188,2.868481,1.72404,-1.870066,1.449792,0.499208,1.586916
4106,136.866667,1,663.929405,331.407303,569.114771,327.214941,616.522088,329.311122,2.862156,1.776946,-1.864746,1.495608,0.498705,1.636277
4107,136.9,1,663.930111,331.500703,569.047451,327.273595,616.488781,329.387149,2.854925,1.836281,-1.87636,1.454316,0.489283,1.645299
4108,136.933333,1,663.687725,331.333317,568.762093,327.348252,616.224909,329.340785,2.849041,1.799469,-1.87249,1.461999,0.488275,1.630734
4109,136.966667,1,663.463554,331.335779,568.643942,327.446979,616.053748,329.391379,2.863461,1.789594,-1.87953,1.470587,0.491965,1.63009
4110,137.0,1,663.023586,331.170614,568.418303,327.35072,615.720944,329.260667,2.870877,1.714032,-1.884134,1.408932,0.493372,1.561482
4111,137.033333,1,662.835426,331.019096,567.930059,326.901374,615.382743,328.960235,2.86869,1.707905,-1.878732,1.435515,0.494979,1.57171
4112,137.066667,1,662.62188,330.722337,568.118134,326.825967,615.370007,328.774152,2.853431,1.656664,-1.880073,1.45132,0.486679,1.553992
4113,137.1,1,662.670364,330.561619,567.954168,326.752147,615.312266,328.656883,2.858395,1.569385,-1.881151,1.453379,0.488622,1.511382
4114,137.133333,1,662.495823,330.471754,567.884254,326.58357,615.190039,328.527662,2.849598,1.663431,-1.879156,1.481706,0.485221,1.572569
4115,137.166667,1,662.443542,330.107633,567.80899,326.399807,615.126266,328.25372,2.858431,1.658013,-1.877673,1.424029,0.490379,1.541021
4116,137.2,1,662.122097,330.202659,567.500935,326.299675,614.811516,328.251167,2.872777,1.735508,-1.892579,1.453494,0.490099,1.594501
4117,137.233333,1,662.13686,330.014679,567.505512,325.987304,614.821186,328.000992,2.86759,1.696378,-1.88915,1.386918,0.48922,1.541648
4118,137.266667,1,662.217617,329.938231,567.393618,325.866326,614.805617,327.902278,2.863215,1.716517,-1.890007,1.385641,0.486604,1.551079
4119,137.3,1,662.376652,329.822177,567.539597,325.592011,614.958124,327.707094,2.863417,1.718732,-1.888603,1.428433,0.487407,1.573582
4120,137.333333,1,662.556496,329.695989,567.821283,325.527831,615.18889,327.61191,2.860829,1.706328,-1.886382,1.480165,0.487224,1.593246
4121,137.366667,1,662.770443,329.435611,567.743654,325.394118,615.257049,327.414865,2.862595,1.668154,-1.877677,1.423441,0.492459,1.545798
4122,137.4,1,662.965279,329.610143,568.122396,325.280789,615.543838,327.445466,2.871641,1.657908,-1.873992,1.453715,0.498825,1.555812
4123,137.433333,1,663.291054,329.391215,568.318844,325.123274,615.804949,327.257245,2.858225,1.599161,-1.884435,1.47914,0.486895,1.539151
4124,137.466667,1,663.486233,329.466017,569.083233,324.987854,616.284733,327.226936,2.855968,1.652962,-1.890788,1.536487,0.48259,1.594724
4125,137.5,1,663.849964,329.337518,569.864874,324.718566,616.857419,327.028042,2.843605,1.666364,-1.878842,1.495889,0.482381,1.581126
4126,137.533333,1,664.498749,329.184095,570.246096,324.392828,617.372422,326.788462,2.843651,1.681406,-1.895224,1.473302,0.474213,1.577354
4127,137.566667,1,664.957142,329.447955,571.59523,324.568212,618.276186,327.008083,2.797992,1.857562,-1.881631,1.535477,0.45818,1.696519
4128,137.6,1,665.803127,329.474031,572.079544,324.352155,618.941336,326.913093,2.811396,1.916759,-1.895025,1.547263,0.458185,1.732011
4129,137.633333,1,666.55386,329.749542,573.382978,324.321856,619.968419,327.035699,2.793066,1.948956,-1.862945,1.580729,0.465061,1.764842
4130,137.666667,1,667.289371,329.879855,573.48937,324.469716,620.389371,327.174785,2.824502,1.923852,-1.90247,1.617335,0.461016,1.770594
4131,137.7,1,667.875538,330.126725,574.937325,324.447362,621.406431,327.287044,2.781362,1.876971,-1.873384,1.659736,0.453989,1.768353
4132,137.733333,1,668.02269,329.998114,575.05044,324.355996,621.536565,327.177055,2.784032,1.86427,-1.883171,1.637748,0.450431,1.751009
4133,137.766667,1,667.913361,329.882103,575.181246,324.336888,621.547303,327.109495,2.804231,1.913749,-1.882922,1.659188,0.460654,1.786468
4134,137.8,1,667.283936,331.282629,575.246658,325.522537,621.265297,328.402583,2.868896,2.473095,-1.873024,2.038582,0.497936,2.255838
4135,137.833333,1,665.00227,332.715905,574.91498,327.237123,619.958625,329.976514,2.821634,3.552717,-1.859972,4.098663,0.480831,3.82569
4136,137.866667,1,666.26379,330.789381,574.664488,325.553087,620.464139,328.171234,2.864881,3.141159,-1.877964,1.835418,0.493458,2.488288
4137,137.9,1,667.186966,329.09717,574.47135,324.75108,620.829158,326.924125,2.916487,1.982456,-1.855774,2.019774,0.530356,2.001115
4138,137.933333,1,667.29929,328.351741,574.514837,324.179689,620.907063,326.265715,2.902972,1.901713,-1.846955,1.694102,0.528008,1.797908
4139,137.966667,1,667.672939,328.086112,574.748077,324.064204,621.210508,326.075158,2.879409,1.837068,-1.881895,1.623817,0.498757,1.730443
4140,138.0,1,667.995663,327.438235,574.919176,323.514007,621.457419,325.476121,2.847434,1.804588,-1.888656,1.694185,0.479389,1.749386
4141,138.033333,1,668.21249,327.226828,575.189104,323.133718,621.700797,325.180273,2.838109,1.771647,-1.88901,1.738913,0.474549,1.75528
4142,138.066667,1,668.228378,327.225536,575.540609,322.67049,621.884494,324.948013,2.816632,1.733862,-1.907828,1.585246,0.454402,1.659554
4143,138.1,1,668.766785,326.916432,575.946722,322.244217,622.356753,324.580325,2.843745,1.798356,-1.888944,1.687189,0.4774,1.742773
4144,138.133333,1,669.01823,327.073803,576.568556,322.040257,622.793393,324.55703,2.816969,1.808598,-1.916087,1.721406,0.450441,1.765002
4145,138.166667,1,669.305801,326.868405,577.538071,321.446539,623.421936,324.157472,2.82118,1.719053,-1.878247,1.721115,0.471466,1.720084
4146,138.2,1,669.40279,326.934194,577.978296,321.532209,623.690543,324.233201,2.803267,1.697687,-1.889563,1.695374,0.456852,1.696531
4147,138.233333,1,669.807663,327.2359,578.585958,321.751077,624.196811,324.493488,2.777273,1.642222,-1.925078,1.802338,0.426098,1.72228
4148,138.266667,1,670.066109,327.273987,579.179144,321.938719,624.622626,324.606353,2.782834,1.6149,-1.908251,1.809178,0.437291,1.712039
4149,138.3,1,670.784435,327.246655,579.873962,321.928103,625.329199,324.587379,2.784019,1.577603,-1.888081,1.758142,0.447969,1.667872
4150,138.333333,1,671.70517,327.264776,580.680962,322.13827,626.193066,324.701523,2.777702,1.494076,-1.882397,1.791998,0.447653,1.643037
4151,138.366667,1,672.263622,327.351658,581.265793,322.136205,626.764708,324.743932,2.766781,1.432736,-1.879786,1.831337,0.443497,1.632036
4152,138.4,1,672.582035,327.395024,581.45607,322.412778,627.019053,324.903901,2.743649,1.347571,-1.888252,1.840582,0.427698,1.594076
4153,138.433333,1,672.783489,327.460894,581.571398,322.055004,627.177444,324.757949,2.768712,1.425134,-1.86581,1.815997,0.451451,1.620565
4154,138.466667,1,672.699413,327.603335,581.492853,322.051452,627.096133,324.827394,2.772058,1.47243,-1.875934,1.861378,0.448062,1.666904
4155,138.5,1,672.305317,327.484084,581.346292,322.127852,626.825805,324.805968,2.778056,1.456066,-1.876199,1.892633,0.450928,1.674349
4156,138.533333,1,672.209988,327.104659,580.9554,321.745482,626.582694,324.425071,2.793611,1.494866,-1.86514,1.955725,0.464236,1.725295
4157,138.566667,1,671.940994,327.178854,580.714893,321.63637,626.327944,324.407612,2.780449,1.469946,-1.876371,1.856654,0.452039,1.6633
4158,138.6,1,671.755943,327.088587,580.328445,321.485281,626.042194,324.286934,2.779735,1.489006,-1.882299,1.876473,0.448718,1.682739
4159,138.633333,1,671.613789,327.067924,580.328264,321.526179,625.971026,324.297051,2.773991,1.456015,-1.883255,1.822667,0.445368,1.639341
4160,138.666667,1,671.513519,327.028195,580.165777,321.457381,625.839648,324.242788,2.772459,1.457013,-1.888467,1.829983,0.441996,1.643498
4161,138.7,1,671.271744,327.018769,579.96357,321.298465,625.617657,324.158617,2.780665,1.470678,-1.885646,1.773711,0.44751,1.622195
4882,162.733333,1,667.690735,330.530371,573.333912,328.771325,620.512323,329.650848,2.8306,1.675908,-1.835584,1.619985,0.497508,1.647947
4883,162.766667,1,667.713737,330.432111,573.330336,328.751214,620.522037,329.591662,2.832952,1.655854,-1.836045,1.584206,0.498454,1.62003
4884,162.8,1,667.741375,330.399747,573.20756,328.736359,620.474467,329.568053,2.842709,1.611007,-1.829824,1.609739,0.506442,1.610373
4885,162.833333,1,667.546406,330.064917,573.19171,328.757308,620.369058,329.411112,2.851102,1.559961,-1.82831,1.609479,0.511396,1.58472
4886,162.866667,1,667.514801,329.948772,573.123264,328.779452,620.319033,329.364112,2.854411,1.589926,-1.83386,1.660732,0.510276,1.625329
4887,162.9,1,667.477379,329.731636,572.938194,328.670613,620.207787,329.201125,2.854809,1.579748,-1.845616,1.615212,0.504597,1.59748
4888,162.933333,1,667.536373,329.691805,572.74847,328.660287,620.142422,329.176046,2.865304,1.600461,-1.847286,1.605602,0.509009,1.603032
4889,162.966667,1,667.616577,329.757487,572.85428,328.767811,620.235429,329.262649,2.871974,1.490943,-1.835923,1.670314,0.518026,1.580629
4890,163.0,1,667.519855,329.71315,572.823792,328.940358,620.171824,329.326754,2.866385,1.502488,-1.829321,1.678937,0.518532,1.590713
4891,163.033333,1,667.382393,329.59561,572.849188,328.89962,620.11579,329.247615,2.849565,1.551622,-1.824943,1.678394,0.512311,1.615008
4892,163.066667,1,667.418804,329.632995,572.746124,328.903397,620.082464,329.268196,2.849425,1.592242,-1.826259,1.693606,0.511583,1.642924
4893,163.1,1,667.298813,329.524012,572.610283,328.805609,619.954548,329.16481,2.851157,1.617089,-1.825051,1.646236,0.513053,1.631662
4894,163.133333,1,667.137394,329.54681,572.594566,328.825462,619.86598,329.186136,2.844469,1.720299,-1.829705,1.732099,0.507382,1.726199
4895,163.166667,1,667.202625,329.475769,572.38452,328.67682,619.793572,329.076295,2.852281,1.658473,-1.824218,1.702322,0.514032,1.680398
4896,163.2,1,667.18998,329.407695,572.356157,328.690601,619.773068,329.049148,2.857444,1.650009,-1.823494,1.698375,0.516975,1.674192
4897,163.233333,1,666.950359,329.417083,572.044163,328.593355,619.497261,329.005219,2.843988,1.677662,-1.826965,1.640169,0.508511,1.658915
4898,163.266667,1,666.790733,329.37031,571.78381,328.511108,619.287271,328.940709,2.85212,1.650259,-1.831913,1.640077,0.510104,1.645168
4899,163.3,1,666.658401,329.309703,571.632538,328.544233,619.14547,328.926968,2.860758,1.590171,-1.83259,1.65648,0.514084,1.623325
4900,163.333333,1,666.477051,329.398683,571.449232,328.556008,618.963141,328.977345,2.862916,1.589861,-1.83296,1.750497,0.514978,1.670179
4901,163.366667,1,666.365299,329.265538,571.267786,328.479018,618.816543,328.872278,2.853128,1.613006,-1.828059,1.670373,0.512535,1.641689
4902,163.4,1,666.358318,329.384333,571.215372,328.580341,618.786845,328.982337,2.848439,1.679653,-1.828354,1.715868,0.510043,1.69776
4903,163.433333,1,666.206589,329.385583,571.305113,328.635246,618.755851,329.010414,2.843339,1.677771,-1.834083,1.647088,0.504628,1.662429
4904,163.466667,1,665.934715,329.530959,571.074114,328.882518,618.504415,329.206738,2.827293,1.729777,-1.836443,1.733022,0.495425,1.731399
4905,163.5,1,665.69231,329.408543,570.530701,328.956199,618.111506,329.182371,2.864544,1.570402,-1.828798,1.683529,0.517873,1.626965
4906,163.533333,1,665.316467,329.271492,570.18445,328.765858,617.750459,329.018675,2.87053,1.526369,-1.82893,1.634261,0.5208,1.580315
4907,163.566667,1,665.061493,329.149119,569.832287,328.700273,617.44689,328.924696,2.870161,1.573891,-1.835521,1.528713,0.51732,1.551302
4908,163.6,1,664.640999,329.350333,569.72373,329.06927,617.182364,329.209802,2.854291,1.586286,-1.851611,1.648956,0.50134,1.617621
4909,163.633333,1,664.282322,329.469434,569.38323,329.09732,616.832776,329.283377,2.848015,1.618998,-1.844532,1.615755,0.501741,1.617377
4910,163.666667,1,663.712196,329.438122,569.11727,329.255871,616.414733,329.346997,2.844726,1.561521,-1.845812,1.600587,0.499457,1.581054
4911,163.7,1,663.407326,329.419363,568.664131,329.355134,616.035728,329.387248,2.848124,1.593093,-1.835937,1.674011,0.506093,1.633552
4912,163.733333,1,662.891426,329.325652,568.174362,329.604998,615.532894,329.465325,2.853446,1.535934,-1.845654,1.556644,0.503896,1.546289
4913,163.766667,1,662.715473,329.578192,567.836447,329.943171,615.27596,329.760682,2.847302,1.543758,-1.837433,1.783447,0.504935,1.663603
4914,163.8,1,662.471123,329.743819,567.540646,330.111689,615.005884,329.927754,2.842055,1.603449,-1.840726,1.703694,0.500664,1.653572
4915,163.833333,1,662.265358,329.832729,567.453108,330.184994,614.859233,330.008861,2.846688,1.568643,-1.822109,1.692004,0.512289,1.630323
4916,163.866667,1,661.953297,329.62468,567.336369,330.043765,614.644833,329.834222,2.843323,1.619175,-1.829752,1.62048,0.506785,1.619827
4917,163.9,1,661.574001,329.537063,566.642818,329.992674,614.10841,329.764869,2.855603,1.536159,-1.83249,1.644382,0.511556,1.59027
4918,163.933333,1,661.124802,329.448872,566.336145,329.892783,613.730474,329.670828,2.856005,1.521822,-1.83589,1.573169,0.510057,1.547496
4919,163.966667,1,660.678654,329.581861,565.841694,329.702405,613.260174,329.642133,2.855813,1.563749,-1.843505,1.603535,0.506154,1.583642
4920,164.0,1,660.028839,329.174911,565.322742,329.597896,612.675791,329.386404,2.842763,1.524858,-1.834395,1.550327,0.504184,1.537593
4921,164.033333,1,659.31015,328.930219,564.634047,329.645451,611.972098,329.287835,2.840062,1.404244,-1.831359,1.530733,0.504352,1.467489
4922,164.066667,1,658.747654,328.589482,563.792,329.268461,611.269827,328.928972,2.853762,1.379336,-1.845947,1.48935,0.503908,1.434343
4923,164.1,1,658.046513,328.351591,563.034067,329.140375,610.54029,328.745983,2.858073,1.332133,-1.836021,1.513239,0.511026,1.422686
4924,164.133333,1,657.375298,328.19031,562.460184,329.087386,609.917741,328.638848,2.84644,1.383085,-1.850662,1.550628,0.497889,1.466857
4925,164.166667,1,656.553822,327.831441,561.58659,328.89623,609.070206,328.363836,2.839097,1.315537,-1.849992,1.576824,0.494552,1.44618
4926,164.2,1,656.238098,327.847218,561.197338,328.97801,608.717718,328.412614,2.831843,1.398343,-1.846986,1.610195,0.492428,1.504269
4927,164.233333,1,655.657883,327.500666,560.474205,328.672609,608.066044,328.086637,2.844573,1.303741,-1.856036,1.4975,0.494269,1.40062
4928,164.266667,1,655.235519,327.417378,560.215454,328.720846,607.725487,328.069112,2.85815,1.301854,-1.852936,1.51022,0.502607,1.406037
4929,164.3,1,654.871502,327.216523,559.656544,328.489124,607.264023,327.852824,2.863677,1.357686,-1.859777,1.523665,0.50195,1.440676
4930,164.333333,1,654.804401,327.054657,559.283733,328.513666,607.044067,327.784162,2.866024,1.330782,-1.843748,1.503824,0.511138,1.417303
4931,164.366667,1,654.503345,327.102476,559.299154,328.683059,606.90125,327.892767,2.876479,1.306177,-1.838851,1.521104,0.518814,1.413641
4932,164.4,1,654.294281,327.029606,558.948317,328.666638,606.621299,327.848122,2.868313,1.291936,-1.839577,1.560712,0.514368,1.426324
4933,164.433333,1,653.991222,326.903445,558.545561,328.612688,606.268392,327.758067,2.867022,1.247116,-1.844882,1.459325,0.51107,1.353221
4934,164.466667,1,653.830013,327.00685,558.323307,328.738216,606.07666,327.872533,2.878744,1.231348,-1.834589,1.526989,0.522078,1.379168
4935,164.5,1,653.524437,326.871479,557.870674,328.603896,605.697556,327.737687,2.890644,1.21483,-1.831914,1.505077,0.529365,1.359954
4936,164.533333,1,653.274059,326.824272,557.496824,328.705101,605.385442,327.764686,2.890558,1.28886,-1.815136,1.525539,0.537711,1.407199
4937,164.566667,1,652.922096,326.459309,557.107325,328.526503,605.01471,327.492906,2.895917,1.230583,-1.816114,1.518135,0.539901,1.374359
4938,164.6,1,652.870464,326.47831,557.221346,328.557837,605.045905,327.518073,2.892699,1.218079,-1.813136,1.523204,0.539782,1.370642
4939,164.633333,1,652.65255,326.225114,556.827984,328.531905,604.740267,327.37851,2.895837,1.219,-1.825295,1.479824,0.535271,1.349412
4940,164.666667,1,652.281837,326.104029,556.498499,328.622698,604.390168,327.363364,2.900993,1.196487,-1.822165,1.376867,0.539414,1.286677
4941,164.7,1,652.163277,326.100767,556.162424,328.512695,604.16285,327.306731,2.891503,1.271942,-1.828886,1.393908,0.531308,1.332925
4942,164.733333,1,651.864414,325.888309,555.903349,328.449106,603.883882,327.168708,2.894339,1.267956,-1.832985,1.332499,0.530677,1.300227
4943,164.766667,1,651.77021,325.89553,555.618076,328.395537,603.694143,327.145533,2.895593,1.302308,-1.823535,1.360752,0.536029,1.33153
4944,164.8,1,651.565361,325.777534,555.398827,328.388568,603.482094,327.083051,2.91036,1.323265,-1.827506,1.349334,0.541427,1.336299
4945,164.833333,1,651.199379,325.656679,554.980268,328.608896,603.089824,327.132787,2.907502,1.277592,-1.826513,1.335918,0.540494,1.306755
4946,164.866667,1,650.903378,325.712196,554.936218,328.72025,602.919798,327.216223,2.892535,1.253189,-1.80984,1.37906,0.541347,1.316125
4947,164.9,1,650.743504,325.691226,554.707794,328.798571,602.725649,327.244898,2.896932,1.161935,-1.814495,1.391377,0.541219,1.276656
4948,164.933333,1,650.476189,325.964972,554.829245,329.00333,602.652717,327.484151,2.897366,1.202011,-1.825846,1.433249,0.53576,1.31763
4949,164.966667,1,650.213909,325.939888,554.353371,328.920649,602.28364,327.430269,2.882544,1.221086,-1.833634,1.401994,0.524455,1.31154
4950,165.0,1,650.014763,325.970294,554.310646,329.05278,602.162704,327.511537,2.885558,1.238994,-1.827263,1.43931,0.529147,1.339152
4951,165.033333,1,649.826984,325.875875,554.022799,329.170899,601.924891,327.523387,2.895554,1.188005,-1.821646,1.41577,0.536954,1.301888
4952,165.066667,1,649.838657,326.009781,554.020996,329.350709,601.929827,327.680245,2.892426,1.220948,-1.820489,1.438046,0.535969,1.329497
4953,165.1,1,649.753952,326.236192,554.192114,329.539171,601.973033,327.887682,2.888229,1.279118,-1.830642,1.517016,0.528793,1.398067
4954,165.133333,1,649.640923,326.167372,554.129171,329.502243,601.885047,327.834807,2.886587,1.270606,-1.820941,1.494675,0.532823,1.382641
4955,165.166667,1,649.65416,326.321325,554.01495,329.592553,601.834555,327.956939,2.885144,1.275288,-1.813763,1.510856,0.53569,1.393072
4956,165.2,1,649.617825,326.200492,553.995028,329.506631,601.806426,327.853561,2.887598,1.264059,-1.819031,1.47699,0.534283,1.370525
4957,165.233333,1,649.573193,326.123834,553.96946,329.567415,601.771326,327.845625,2.889321,1.216475,-1.817599,1.432498,0.535861,1.324486
4958,165.266667,1,649.647465,326.222679,553.935184,329.622824,601.791325,327.922752,2.890191,1.216853,-1.813963,1.488835,0.538114,1.352844
4959,165.3,1,649.579964,326.247275,553.848639,329.637244,601.714301,327.942259,2.890428,1.233666,-1.812531,1.509877,0.538949,1.371771
4960,165.333333,1,649.464493,326.193121,553.802328,329.697073,601.63341,327.945097,2.883997,1.201293,-1.825123,1.438326,0.529437,1.319809
4961,165.366667,1,649.38343,326.238896,553.616743,329.762551,601.500087,328.000723,2.891826,1.207574,-1.821956,1.514799,0.534935,1.361187
4962,165.4,1,649.387035,326.1131,553.524246,329.683351,601.455641,327.898225,2.891497,1.234305,-1.828116,1.458941,0.53169,1.346623
4963,165.433333,1,649.296913,326.377206,553.632135,329.889581,601.464524,328.133394,2.899388,1.202298,-1.810412,1.504831,0.544488,1.353565
4964,165.466667,1,649.312592,326.015081,553.440475,329.679113,601.376534,327.847097,2.889657,1.259343,-1.834198,1.406126,0.527729,1.332734
4965,165.5,1,649.166336,326.580663,553.67754,329.964076,601.421938,328.27237,2.896999,1.264865,-1.815161,1.482157,0.540919,1.373511
4966,165.533333,1,649.218235,326.029125,553.327446,329.651293,601.27284,327.840209,2.874008,1.311551,-1.825894,1.422725,0.524057,1.367138
4967,165.566667,1,649.138508,326.371762,553.48382,329.657736,601.311164,328.014749,2.885656,1.289894,-1.821575,1.484218,0.532041,1.387056
4968,165.6,1,649.153461,326.121672,553.211908,329.558322,601.182685,327.839997,2.881755,1.353489,-1.827071,1.428266,0.527342,1.390877
4969,165.633333,1,648.822727,326.103251,553.255949,329.545453,601.039338,327.824352,2.886581,1.354616,-1.836602,1.40366,0.524989,1.379138
4970,165.666667,1,648.845167,326.047541,553.04533,329.48395,600.945249,327.765746,2.894426,1.402745,-1.834424,1.421088,0.530001,1.411917
4971,165.7,1,648.723516,325.918334,552.988234,329.406858,600.855875,327.662596,2.895207,1.351292,-1.842442,1.390884,0.526382,1.371088
