frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
3917,130.566667,1,653.415585,422.458981,547.016211,417.989016,600.215898,420.223998,2.743339,2.174209,-1.925054,2.053238,0.409142,2.113724
3918,130.6,1,653.486004,422.414725,547.013311,417.992588,600.249658,420.203657,2.743925,2.212629,-1.936364,2.102203,0.403781,2.157416
3919,130.633333,1,653.491364,422.382817,547.256193,418.087635,600.373778,420.235226,2.746375,2.211421,-1.915206,2.130469,0.415584,2.170945
3920,130.666667,1,653.62793,422.329012,547.520561,417.982407,600.574245,420.155709,2.742649,2.182058,-1.909517,2.2123,0.416566,2.197179
3921,130.7,1,653.798389,422.286419,547.857056,417.882961,600.827723,420.08469,2.731445,2.156736,-1.928389,2.285515,0.401528,2.221126
3922,130.733333,1,654.070435,422.271227,547.996969,417.840368,601.033702,420.055797,2.732298,2.121965,-1.941219,2.259376,0.395539,2.190671
3923,130.766667,1,654.310684,422.390392,548.130541,417.869368,601.220613,420.12988,2.739596,2.113436,-1.952249,2.213257,0.393674,2.163346
3924,130.8,1,654.359894,422.375135,548.170671,417.954104,601.265283,420.16462,2.731516,2.162987,-1.938894,2.193482,0.396311,2.178235
3925,130.833333,1,654.482975,422.440946,548.332005,417.812129,601.40749,420.126538,2.745267,2.192948,-1.936884,2.200198,0.404192,2.196573
3926,130.866667,1,654.594784,422.481329,548.46673,417.917132,601.530757,420.199231,2.761884,2.188924,-1.928691,2.20623,0.416596,2.197577
3927,130.9,1,654.563808,422.493839,548.47374,417.726331,601.518774,420.110085,2.75274,2.179197,-1.93147,2.156628,0.410635,2.167913
3928,130.933333,1,654.553242,422.476534,548.493557,417.729217,601.523399,420.102875,2.756493,2.219776,-1.904558,2.169256,0.425967,2.194516
3929,130.966667,1,654.637051,422.445581,548.448114,417.775673,601.542583,420.110627,2.748605,2.148314,-1.910909,2.219699,0.418848,2.184007
3930,131.0,1,654.704018,422.445109,548.492289,418.018799,601.598153,420.231954,2.742885,2.079167,-1.945158,2.211451,0.398864,2.145309
3931,131.033333,1,654.690304,422.348549,548.413944,417.940371,601.552124,420.14446,2.739555,2.059063,-1.949776,2.189161,0.39489,2.124112
3932,131.066667,1,654.517574,422.302244,548.402386,417.876384,601.45998,420.089314,2.7441,2.029801,-1.956706,2.144173,0.393697,2.086987
3933,131.1,1,654.395866,422.380543,548.379354,417.984037,601.38761,420.18229,2.742065,2.058073,-1.956048,2.127368,0.393009,2.092721
3934,131.133333,1,654.521732,422.479978,548.330927,418.140088,601.42633,420.310033,2.75274,2.271246,-1.894499,2.347739,0.42912,2.309492
3935,131.166667,1,654.327888,423.12669,548.927546,418.387399,601.627717,420.757045,2.778969,2.524105,-1.868552,2.495344,0.455209,2.509724
3936,131.2,1,654.565029,423.293931,548.913364,418.193947,601.739197,420.743939,2.78573,2.550135,-1.868061,2.328458,0.458835,2.439296
3937,131.233333,1,654.823399,423.084065,548.877697,418.34856,601.850548,420.716313,2.772394,2.324072,-1.920086,2.403275,0.426154,2.363674
3938,131.266667,1,654.770851,423.238549,548.962202,418.230264,601.866527,420.734407,2.754681,2.350361,-1.897773,2.400442,0.428454,2.375402
3939,131.3,1,654.86166,423.266026,548.900709,418.291762,601.881185,420.778894,2.784274,2.301443,-1.919956,2.480717,0.432159,2.39108
3940,131.333333,1,654.991264,423.172342,548.761225,418.147234,601.876245,420.659788,2.80705,2.271818,-1.893296,2.446598,0.456877,2.359208
3941,131.366667,1,655.014076,423.169241,548.969383,418.003285,601.99173,420.586263,2.759187,2.265418,-1.907983,2.431295,0.425602,2.348357
3942,131.4,1,654.939938,423.068272,549.004936,417.991837,601.972437,420.530055,2.741523,2.278224,-1.922943,2.398063,0.40929,2.338144
3943,131.433333,1,655.169811,423.054367,548.938837,417.945575,602.054324,420.499971,2.754269,2.218796,-1.914203,2.418102,0.420033,2.318449
3944,131.466667,1,655.115261,422.879798,548.910465,418.060545,602.012863,420.470172,2.743748,2.249481,-1.916493,2.310172,0.413627,2.279827
3945,131.5,1,655.118942,422.563984,548.875837,418.082786,601.99739,420.323385,2.761851,2.188296,-1.891465,2.381351,0.435193,2.284824
3946,131.533333,1,655.123119,422.535403,548.864088,418.023037,601.993604,420.27922,2.753273,2.19194,-1.87701,2.435177,0.438131,2.313559
3947,131.566667,1,655.100651,422.570583,548.865948,417.940725,601.983299,420.255654,2.744588,2.199357,-1.877739,2.432995,0.433424,2.316176
3948,131.6,1,655.075054,422.500716,548.906717,417.848972,601.990886,420.174844,2.755436,2.155323,-1.872341,2.450436,0.441548,2.30288
3949,131.633333,1,655.002937,422.565712,548.968639,417.845871,601.985788,420.205792,2.760379,2.177186,-1.885817,2.337276,0.437281,2.257231
3950,131.666667,1,655.006294,422.485846,548.977451,417.853618,601.991873,420.169732,2.761775,2.187109,-1.883711,2.37632,0.439032,2.281714
3951,131.7,1,654.873486,422.378708,548.969526,417.640736,601.921506,420.009722,2.753633,2.178233,-1.897529,2.321372,0.428052,2.249802
3952,131.733333,1,654.718819,422.323208,548.967705,417.505649,601.843262,419.914429,2.755372,2.215005,-1.916147,2.406972,0.419612,2.310988
3953,131.766667,1,654.904976,422.19738,548.982801,417.400914,601.943889,419.799147,2.75856,2.243245,-1.91249,2.398516,0.423035,2.32088
3954,131.8,1,654.733963,421.863928,548.957243,417.306833,601.845603,419.585381,2.774116,2.226199,-1.944758,2.482256,0.414679,2.354227
3955,131.833333,1,654.785442,421.889398,548.944006,417.263188,601.864724,419.576293,2.76683,2.217526,-1.903515,2.497853,0.431658,2.357689
3956,131.866667,1,654.855614,421.926842,549.074841,417.200146,601.965227,419.563494,2.749052,2.25185,-1.918996,2.538216,0.415028,2.395033
3957,131.9,1,654.825268,421.766961,549.245234,416.995922,602.035251,419.381441,2.746606,2.27874,-1.924959,2.540644,0.410824,2.409692
3958,131.933333,1,654.975471,421.645854,549.241743,416.943061,602.108607,419.294457,2.751574,2.262096,-1.950884,2.510324,0.400345,2.38621
3959,131.966667,1,654.922848,421.654115,549.35626,416.980419,602.139554,419.317267,2.739691,2.179405,-1.92936,2.443894,0.405165,2.311649
3960,132.0,1,654.840069,421.522579,549.395723,416.926528,602.117896,419.224554,2.741159,2.194508,-1.929588,2.484506,0.405786,2.339507
